company_id,company_name,current_status,industry_category,country,sector,size,assessment_year,overall_score,impact_area_community,impact_area_customers,impact_area_environment,impact_area_governance,impact_area_workers,certification_cycle,year_first_certified,PC 1,PC 2,PC 3,Cluster
0013b00001rIthOAAS,Debuencaf�,Certified,Consumer Products & Services,Spain,Wholesale/Retail,1-9,2020,97.0,31.6,4.3,34.1,14.6,12.2,1,2021,2.827576944800685,-1.5049713538469778,1.845514686032944,0
0013b00001ooLgAAAU,Progressive Investment Management,Certified,Financial Services,United States,Service With Minor Environmental Footprint,1-9,2019,86.4,13.7,41.9,3.8,13.6,13.2,1,2021,-1.9954840921259172,-1.593288819133679,0.3841178143411521,1
001C0000017OMQCIA4,Bi-Rite Market,Certified,Consumer Products & Services,United States,Wholesale/Retail,250-999,2017,103.9,48.1,0.0,17.3,16.2,22.3,1,2015,2.4516153796100393,0.7607144273383455,0.33656616143870866,0
001C0000017OMQCIA4,Bi-Rite Market,Certified,Consumer Products & Services,United States,Wholesale/Retail,50-249,2015,94.5,48.3,0.0,15.6,6.3,24.3,2,2015,2.349269488245287,1.5711081858389855,0.05738385521481649,0
0018000000QKGKuAAP,Patagonia Works,Certified,Consumer Products & Services,United States,Wholesale/Retail,1000+,2019,151.4,63.8,6.3,43.5,16.9,20.8,1,2011,2.7466273999986313,1.8263422112309449,0.4197681814449995,0
0018000000QKGKuAAP,Patagonia Works,Certified,Consumer Products & Services,United States,Wholesale/Retail,1000+,2016,151.5,58.7,5.8,44.8,17.3,24.9,2,2011,2.486637858834863,2.6960142942524716,-0.341799673317302,0
0018000000QKGKuAAP,Patagonia Works,Certified,Consumer Products & Services,United States,Wholesale/Retail,1000+,2014,113.9,30.9,7.1,34.7,17.1,24.0,3,2011,2.06665509682078,2.6267980220276113,-1.0617468757745487,0
0018000000QKGKuAAP,Patagonia Works,Certified,Consumer Products & Services,United States,Wholesale/Retail,250-999,2011,107.3,19.9,0.0,47.5,14.7,25.0,4,2011,2.4047277581351483,3.632607975163874,-2.07042026016796,0
0013b00001rIt8xAAC,Reti S.P.A.,Certified,Business Products & Services,Italy,Service With Minor Environmental Footprint,250-999,2020,82.4,18.6,4.2,8.0,20.7,30.6,1,2021,-0.38515133066216106,-3.598234099328514,-0.36197797372282237,1
001C000001Vb2MbIAJ,Doisy & Dam Limited,Certified,Consumer Products & Services,United Kingdom,Wholesale/Retail,1-9,2017,85.4,23.1,0.0,27.1,9.4,25.8,1,2017,2.4459308795778836,-1.2253721624296807,0.42479021243329323,0
0013b00001p2qatAAA,Frank & Eileen,Certified,Consumer Products & Services,United States,Wholesale/Retail,10-49,2020,97.5,33.1,2.5,23.2,14.9,23.6,1,2020,2.5393784169242086,-0.7031895741753539,0.24503052352009713,0
0013b00001o4XSwAAM,Ecobooth,Certified,Energy & Environmental Services,United Kingdom,Manufacturing,1-9,2019,87.9,16.9,3.5,36.8,7.7,22.9,1,2020,2.4870761731826936,-2.450517632777006,-0.7988326646279301,0
001C000000vAEvzIAG,"Rtraction Canada, Inc.",Certified,Business Products & Services,Canada,Service With Minor Environmental Footprint,10-49,2017,86.0,23.7,4.4,9.8,16.7,31.4,1,2016,-1.1093097323222723,-1.7826230291079002,-0.7511104892564794,1
001C000000vAEvzIAG,"Rtraction Canada, Inc.",Certified,Business Products & Services,Canada,Service With Minor Environmental Footprint,10-49,2015,83.0,25.5,5.6,10.2,10.5,31.2,2,2016,-1.1169091536990028,-0.977449676105529,-0.9133132857331538,1
001C000001NuZQ0IAN,Des Enjeux Et Des Hommes,Certified,Education & Training Services,France,Service With Minor Environmental Footprint,10-49,2017,93.7,21.0,16.5,12.0,12.6,31.6,1,2015,-1.1970060182736815,-2.159859448256505,-0.7952797782106691,1
001C000001NuZQ0IAN,Des Enjeux Et Des Hommes,Certified,Education & Training Services,France,Service With Minor Environmental Footprint,1-9,2015,103.7,25.1,25.2,12.2,9.4,31.8,2,2015,-1.706436016568923,-1.0279512277787783,-0.6135972858799679,1
0013b00001p4NWvAAM,Bird,Certified,Consumer Products & Services,United Kingdom,Wholesale/Retail,Unknown,2019,89.5,57.8,4.7,11.0,15.7,0.0,1,2020,2.181471401859587,-0.7286789930468532,4.1319905426889845,0
001C000001E7qyKIAR,Participant,Certified,Media,United States,Service With Minor Environmental Footprint,50-249,2017,93.7,17.1,27.8,8.9,10.4,29.5,1,2017,-1.197681795405501,-0.9045198583513329,-0.54445159894286,1
001C000000v9xTCIAY,Griswold And Griswold Insurance Agency,Certified,Financial Services,United States,Service With Minor Environmental Footprint,1-9,2017,104.5,48.8,4.6,5.3,17.9,27.9,1,2013,-1.655274466942096,0.1211054245900115,-0.3622223348939263,1
001C000000v9xTCIAY,Griswold And Griswold Insurance Agency,Certified,Financial Services,United States,Service With Minor Environmental Footprint,1-9,2015,85.8,28.2,10.0,9.0,9.4,29.2,2,2013,-1.6241445693719343,0.48704759290746863,-1.009156554003527,1
001C000000v9xTCIAY,Griswold And Griswold Insurance Agency,Certified,Financial Services,United States,Service With Minor Environmental Footprint,1-9,2013,86.0,27.6,11.4,6.1,10.8,30.0,3,2013,-1.9849984257139535,1.2518146539802786,-1.4344066171205527,1
0013b00001p46imAAA,T�Til Design,Certified,Business Products & Services,Brazil,Service With Minor Environmental Footprint,50-249,2019,81.8,26.8,2.9,10.2,14.6,27.2,1,2020,-0.5755987782852262,-2.7848199057539578,0.0751474615970546,1
0013b00001nDrJIAA0,Lbn Brand Management,Certified,Business Products & Services,Canada,Service With Minor Environmental Footprint,10-49,2019,92.0,23.3,14.8,7.0,16.5,30.2,1,2019,-1.2384466922154413,-2.446404030570116,-0.3697725406604538,1
0013b00001p0duoAAA,Vg Res�Duos,Certified,Business Products & Services,Brazil,Service With Minor Environmental Footprint,1-9,2019,91.1,17.3,3.9,35.6,15.6,18.7,1,2020,-0.3031561803323476,-2.4869707571644466,0.2838308926061144,1
0013b00001qFQX0AAO,Wild West Communications,Certified,Unknown,United Kingdom,Service With Minor Environmental Footprint,10-49,2020,83.7,20.4,4.8,5.5,18.0,34.9,1,2020,-0.6540088351503193,-4.501581909478852,-0.16219287754442352,1
0013b00001oniIVAAY,Zinc Network Limited,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,50-249,2019,81.4,17.2,16.7,5.3,15.7,26.2,1,2020,-1.134805706118987,-3.1792088379225256,0.017188215237512895,1
001C000001nGijhIAC,Grupo Remm,Certified,Consumer Products & Services,Guatemala,Wholesale/Retail,10-49,2019,82.3,15.0,2.3,8.7,8.7,47.3,1,2020,2.954106695737469,-1.9924962921281644,-0.23063666119919385,0
001C000001N5Lj1IAF,Grupo Contempo S.A.S,Certified,Building,Colombia,Service With Significant Environmental Footprint,10-49,2017,110.7,20.9,0.0,56.6,16.4,16.8,1,2016,2.4915043890497173,-0.7221873856645489,-2.113600225027469,0
001C000001N5Lj1IAF,Grupo Contempo S.A.S,Certified,Building,Colombia,Service With Significant Environmental Footprint,10-49,2016,85.5,20.2,0.0,33.1,13.3,18.9,2,2016,1.9113618316229435,-0.6574357840017937,-2.1270736342090104,0
0018000000gJTjGAAW,"Climate Smart Business, Inc.",Certified,Business Products & Services,Canada,Service With Minor Environmental Footprint,1-9,2018,125.6,51.2,17.9,13.9,19.0,23.4,1,2012,-1.6757184983152997,-0.2598562743075861,0.2823111206969175,1
0018000000gJTjGAAW,"Climate Smart Business, Inc.",Certified,Business Products & Services,Canada,Service With Minor Environmental Footprint,1-9,2016,123.7,42.9,0.0,37.5,17.7,25.6,2,2012,-0.8543044019595126,0.5026287651239771,-0.6578240659707625,1
0018000000gJTjGAAW,"Climate Smart Business, Inc.",Certified,Business Products & Services,Canada,Service With Minor Environmental Footprint,1-9,2015,123.7,42.9,0.0,37.5,17.7,25.6,3,2012,-1.0115275606690082,1.1205579622897528,-0.9743785851858948,1
0018000000gJTjGAAW,"Climate Smart Business, Inc.",Certified,Business Products & Services,Canada,Service With Minor Environmental Footprint,1-9,2012,119.4,32.4,0.0,43.1,17.0,26.8,4,2012,-1.1188921042183715,1.9556485705458466,-1.7297277083672398,1
0013b00001p1qXpAAI,Yoyo Design,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,10-49,2019,100.0,21.6,12.5,9.6,18.4,37.7,1,2020,-1.2823975384815811,-3.228589937689732,-0.6271143274897673,1
001C000001NN9XlIAL,August,Certified,Business Products & Services,Australia,Service With Minor Environmental Footprint,10-49,2017,80.4,25.5,8.4,9.4,9.3,27.8,1,2015,-1.0338093720527386,-1.8779263574607317,0.05899116459947281,1
001C000001NN9XlIAL,August,Certified,Business Products & Services,Australia,Service With Minor Environmental Footprint,10-49,2015,80.9,19.9,10.6,11.3,9.7,29.5,2,2015,-1.282224856783113,-1.1378784173394323,-0.5444016993462237,1
0018000000PSEQdAAP,"Capricorn Investment Group, Llc",Certified,Financial Services,United States,Service With Minor Environmental Footprint,10-49,2020,117.2,13.0,41.2,8.1,18.2,36.4,1,2014,-2.3081399549898736,-0.8899943992022786,-1.6720734854040105,1
0018000000PSEQdAAP,"Capricorn Investment Group, Llc",Certified,Financial Services,United States,Service With Minor Environmental Footprint,10-49,2016,80.8,11.5,16.9,6.6,15.7,30.1,2,2014,-1.8181403194966685,-0.21933053434281796,-1.8017015313992721,1
0018000000PSEQdAAP,"Capricorn Investment Group, Llc",Certified,Financial Services,United States,Service With Minor Environmental Footprint,10-49,2014,98.6,12.0,27.9,11.3,15.0,32.2,3,2014,-2.215219446248957,0.870683802976516,-2.3153698259092015,1
001C000001XuTARIA3,Yunus Neg�Cios Sociais Brasil,Certified,Financial Services,Brazil,Service With Minor Environmental Footprint,Unknown,2017,109.3,38.5,53.6,7.1,10.1,0.0,1,2017,-2.174570989616355,-0.28291808362029114,2.9557395415362397,1
0018000000Q0vvMAAR,Sun Light & Power,Certified,Energy & Environmental Services,United States,Service With Significant Environmental Footprint,50-249,2017,85.9,15.9,0.0,35.4,14.5,19.9,1,2009,1.874737805609413,0.6272176880818364,-2.591808981297859,0
0018000000Q0vvMAAR,Sun Light & Power,Certified,Energy & Environmental Services,United States,Service With Significant Environmental Footprint,50-249,2015,123.9,41.3,0.0,39.6,16.0,27.1,2,2009,1.6159519419507908,2.132007006171175,-2.927860789152113,0
0018000000Q0vvMAAR,Sun Light & Power,Certified,Energy & Environmental Services,United States,Service With Significant Environmental Footprint,50-249,2013,140.0,32.0,29.7,40.2,15.9,22.0,3,2009,0.6887085778845324,3.247008973202688,-3.23771190794831,0
0018000000Q0vvMAAR,Sun Light & Power,Certified,Energy & Environmental Services,United States,Service With Significant Environmental Footprint,50-249,2012,124.2,30.8,16.8,40.2,13.5,22.8,4,2009,0.9567361170984764,3.582706909368932,-3.5501633843120852,0
0013b00001p1Gb2AAE,Snowball,Certified,Financial Services,United Kingdom,Service With Minor Environmental Footprint,1-9,2019,127.4,24.0,40.3,8.3,23.7,31.0,1,2020,-2.444571619404135,-2.396364924995114,-0.360661468379433,1
001C000000zjQL3IAM,Social Enterprises Inc.,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2018,83.4,22.6,14.7,8.1,18.1,19.8,1,2014,-1.419718982789242,-0.8246106929791231,-0.4245251802568786,1
001C000000zjQL3IAM,Social Enterprises Inc.,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2016,80.4,22.0,14.4,9.9,16.7,17.2,2,2014,-1.4976371291425044,-0.01148782003256981,-0.6724764644508435,1
001C000000zjQL3IAM,Social Enterprises Inc.,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2013,81.7,17.3,13.2,18.1,12.1,20.9,3,2014,-1.4096616609472377,0.9455250036269639,-1.3631715293193545,1
001C0000013tzqtIAA,Olukai,Certified,Consumer Products & Services,United States,Wholesale/Retail,50-249,2019,81.2,16.6,4.7,19.8,14.7,25.1,1,2014,2.2893715051244725,0.025826874285911523,-0.44868724632659474,0
001C0000013tzqtIAA,Olukai,Certified,Consumer Products & Services,United States,Wholesale/Retail,50-249,2016,80.5,22.7,0.0,20.6,13.4,23.8,2,2014,2.2431831624022283,1.082745313154317,-0.677735177114422,0
001C0000013tzqtIAA,Olukai,Certified,Consumer Products & Services,United States,Wholesale/Retail,50-249,2015,80.9,18.2,0.0,25.4,13.0,24.4,3,2014,2.201312215049142,1.6834742730685477,-1.1658096442218702,0
001C0000011XrODIA0,Tmi Consulting,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,1-9,2016,126.4,37.0,31.4,7.4,19.4,31.2,1,2012,-2.407543751865866,0.5333067803804392,-0.5533992054046422,1
001C0000011XrODIA0,Tmi Consulting,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,1-9,2015,130.7,42.8,29.0,8.4,23.0,27.4,2,2012,-2.5680768114996386,1.3273676631370097,-0.6906801853664564,1
001C0000011XrODIA0,Tmi Consulting,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,1-9,2012,116.2,39.9,27.7,7.7,16.1,24.6,3,2012,-2.521429281702096,2.1361940643950104,-0.8424958017913634,1
0013b00001p2kOqAAI,Ilka,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,Unknown,2019,99.1,71.6,1.0,8.6,17.8,0.0,1,2021,-0.7622565512732955,-1.6098184740967316,4.10237499522845,1
001C0000012dOe9IAE,Ovis 21,Certified,Business Products & Services,Argentina,Service With Minor Environmental Footprint,1-9,2019,80.3,9.7,2.7,31.1,15.9,20.7,1,2012,-0.312327856100784,-1.4775582685157913,-0.011743981680171706,1
001C0000012dOe9IAE,Ovis 21,Certified,Business Products & Services,Argentina,Service With Minor Environmental Footprint,1-9,2016,87.5,12.9,0.0,33.9,18.0,22.7,2,2012,-0.5227202812763597,-0.38576224717485125,-0.5807523527857594,1
001C0000012dOe9IAE,Ovis 21,Certified,Business Products & Services,Argentina,Service With Minor Environmental Footprint,1-9,2012,86.2,17.5,0.0,28.5,10.0,30.0,3,2012,-0.7350972370031319,0.671984799299765,-1.0401908103161406,1
001C0000012f5JPIAY,Hub Australia,Certified,Business Products & Services,Australia,Service With Significant Environmental Footprint,10-49,2017,82.1,21.4,9.5,10.8,12.9,27.5,1,2013,0.10952240182917541,-1.4727378960794055,-0.8822362112055452,1
001C0000012f5JPIAY,Hub Australia,Certified,Business Products & Services,Australia,Service With Significant Environmental Footprint,10-49,2014,80.0,20.8,6.9,12.6,12.2,27.0,2,2013,-0.0008282711398425924,-0.5089038097123549,-1.3134811286993748,1
001C0000012f5JPIAY,Hub Australia,Certified,Business Products & Services,Australia,Service With Significant Environmental Footprint,1-9,2013,82.6,11.4,16.1,10.5,17.8,26.6,3,2013,-0.819475010375359,0.16600078049893802,-1.5174738318967864,1
001C0000019Kat6IAC,Invesco Managed Accounts Llc,Certified,Financial Services,United States,Service With Minor Environmental Footprint,10-49,2017,83.5,8.9,23.2,7.8,13.4,29.2,1,2014,-1.7179662199101375,-0.7784390436286251,-1.4472713666434356,1
001C0000019Kat6IAC,Invesco Managed Accounts Llc,Certified,Financial Services,United States,Service With Minor Environmental Footprint,10-49,2016,92.4,14.8,23.2,4.3,15.4,34.7,2,2014,-2.0798965720518887,-0.09603736789983312,-1.919179563829281,1
001C0000019Kat6IAC,Invesco Managed Accounts Llc,Certified,Financial Services,United States,Service With Minor Environmental Footprint,10-49,2014,96.5,14.5,29.6,7.1,9.8,35.6,3,2014,-2.2068275937121107,0.7995996338744097,-2.2244642558755507,1
001C000001KnvI2IAJ,The One Brand,Certified,Consumer Products & Services,United Kingdom,Wholesale/Retail,10-49,2017,102.7,50.0,0.0,19.7,9.7,23.1,1,2015,2.3988662886476035,-0.5454241254656362,0.6579931268038326,0
001C000001KnvI2IAJ,The One Brand,Certified,Consumer Products & Services,United Kingdom,Wholesale/Retail,1-9,2015,104.8,52.2,0.0,20.0,7.5,25.1,2,2015,2.0743277759750587,0.39565338658973104,0.6857112951606585,0
001C000001VNDv6IAH,Momenta,Certified,Health & Human Services,Canada,Service With Minor Environmental Footprint,10-49,2019,100.2,20.9,42.7,3.0,15.2,18.2,1,2016,-1.6002480490076414,-1.724502857592401,-0.056249423349408,1
001C000001VNDv6IAH,Momenta,Certified,Health & Human Services,Canada,Service With Minor Environmental Footprint,10-49,2016,103.8,25.3,41.7,3.8,12.8,20.2,2,2016,-1.7428674381855445,-0.6672071116741618,-0.4467562674442731,1
0013b00001p0u7GAAQ,Evergreen Consulting Group,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,50-249,2019,96.2,15.8,1.7,34.5,14.9,29.0,1,2019,-0.13145022061486267,-1.4202062714897266,-0.9149528496389807,1
0013b00001nEvusAAC,Big Sky Recycling,Certified,Energy & Environmental Services,United States,Manufacturing,Unknown,2020,144.0,78.1,3.6,46.9,15.2,0.0,1,2021,2.710373364722293,0.9464491946481295,2.3821639797854934,0
0013b00001qHDWkAAO,Bankvic,Certified,Financial Services,Australia,Service With Minor Environmental Footprint,50-249,2020,80.2,17.2,13.2,6.2,15.7,27.1,1,2020,-1.0943491340623266,-2.917013421224684,-0.09346205243022696,1
001C000001Ta2VFIAZ,Lim Cosmetics Gmbh,Certified,Consumer Products & Services,Austria,Manufacturing,10-49,2016,96.2,23.0,0.0,36.9,10.0,26.3,1,2017,3.3030210657562673,-0.8031419958407182,-1.073360913072299,0
0013b00001p2ZpcAAE,Verve Graphic Design & Marketing Ltd,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,10-49,2019,82.9,19.8,5.4,14.9,17.5,25.2,1,2021,-0.7723810968042867,-3.392805129191138,-0.05060920511212273,1
0013b00001p3H8uAAE,Fenton,Certified,Consumer Products & Services,United Kingdom,Wholesale/Retail,10-49,2019,84.9,21.9,5.0,14.9,14.6,28.4,1,2021,2.247268196175596,-2.4004079804164937,0.24194453892107778,0
001C000001eYY42IAG,Flor De Do�Ana,Certified,Agriculture,Spain,Agriculture/Growers,50-249,2018,101.7,15.2,0.0,67.4,7.2,11.9,1,2018,4.140848514133823,-1.3192285184282377,-0.08600102234901125,0
0013b00001p3nKxAAI,Thrive Renewables Plc,Certified,Energy & Environmental Services,United Kingdom,Service With Significant Environmental Footprint,10-49,2019,110.8,16.2,2.3,48.4,18.8,24.9,1,2020,2.2237916198268812,-2.3782443738553827,-2.1162419255013867,0
001C0000015ovDzIAI,Terramarte,Certified,Consumer Products & Services,Colombia,Manufacturing,10-49,2020,93.4,22.4,2.1,23.6,16.0,29.1,1,2013,2.5396133542506627,-1.0713257933318039,-1.149696277271381,0
001C0000015ovDzIAI,Terramarte,Certified,Consumer Products & Services,Colombia,Manufacturing,1-9,2016,83.0,20.6,3.7,28.3,13.5,16.9,2,2013,2.3446722237780424,0.29985014299487706,-0.6829699221672662,0
001C0000015ovDzIAI,Terramarte,Certified,Consumer Products & Services,Colombia,Manufacturing,1-9,2013,81.8,15.0,2.1,39.7,5.7,19.2,3,2013,2.6398828721799235,1.2656648064697722,-1.278941165776846,0
001C0000011aXnvIAE,Vital Farms,Certified,Consumer Products & Services,United States,Manufacturing,50-249,2018,108.9,42.9,0.0,26.4,16.6,23.0,1,2015,2.5326953710396785,0.5353889730980477,-0.6028779314503795,0
001C0000015pOsZIAU,Reciclarg S.A.,Certified,Consumer Products & Services,Argentina,Service With Significant Environmental Footprint,1-9,2019,87.5,11.8,1.5,49.9,13.2,11.0,1,2014,3.064361905628789,-0.74401902399337,-0.1958423479934065,0
001C0000015pOsZIAU,Reciclarg S.A.,Certified,Consumer Products & Services,Argentina,Service With Significant Environmental Footprint,1-9,2016,84.8,26.0,0.0,28.6,10.5,19.7,2,2014,2.3863795835526904,0.05758233148816458,-0.40334464291665206,0
001C0000015pOsZIAU,Reciclarg S.A.,Certified,Consumer Products & Services,Argentina,Service With Significant Environmental Footprint,Unknown,2013,82.5,25.3,0.0,51.3,5.9,0.0,3,2014,2.99284991557519,2.037113101377851,1.3681627971411423,0
